"country","quarter","gdp","private_consumption","government_consumption","capital_formation","exports","imports","population","host","rank1","rank2","rank3","rank4","host_won","host_top4","year","qtr","q_index","gdp_yoy_log_4q","private_consumption_yoy_log_4q","government_consumption_yoy_log_4q","capital_formation_yoy_log_4q","exports_yoy_log_4q","imports_yoy_log_4q","population_yoy_log_4q","gdp_yoy_pct","private_consumption_yoy_pct","government_consumption_yoy_pct","capital_formation_yoy_pct","exports_yoy_pct","imports_yoy_pct","population_yoy_pct","tq","winner","ln_gdp_l4","ln_private_consumption_l4","ln_government_consumption_l4","ln_capital_formation_l4","ln_exports_l4","ln_imports_l4"
"ITA","1981-Q3",1881376.1,1100920.1,395756,383839.7,266648.6,218505.6,56501674,0,0,0,0,0,0,0,1981,3,7927,0.517672439969985,2.00685039104584,3.49150542906553,-0.262005565874901,12.7700706548895,-4.1245875497312,0.120064954116827,0.519014678879781,2.02712302018495,3.55317410851423,-0.261662630860549,13.6212890725701,-4.04068395061186,0.120137060938363,7927,0,14.4423373107336,13.8915883387704,12.8536380844242,12.8606003521563,12.3659862591379,12.3358127979773
"ITA","1981-Q4",1896646.2,1092087.3,398734.2,374328.3,261009.6,219330.1,56501674,0,0,0,0,0,0,0,1981,4,7928,0.477346492869835,1.25956667509595,3.1750397240657,-3.76715307861364,8.84372099829722,1.47755564278285,0.120064954116827,0.478487606206812,1.26753262649548,3.22598182477631,-3.69707856057183,9.24656545198164,1.48852545795444,0.120137060938363,7928,0,14.4508242615863,13.8910057103955,12.864299911231,12.8705600296218,12.3838752572546,12.2835576234615
"ITA","1982-Q1",1895896.6,1096511.7,400379.7,376699.7,263031.6,230679.4,56543539,0,0,0,0,0,0,0,1982,1,7929,1.0099477745392,1.58027459269938,3.07685210250863,-1.66435883128919,6.2852642593846,4.34129219988986,0.0740677129140721,1.01506495953263,1.59282696512619,3.12467643121075,-1.6505849014338,6.48699112013285,4.43690487832262,0.0740951498180431,7929,0,14.4451029466996,13.8918417711708,12.8694001048122,12.855847185603,12.4171768134396,12.3053712247213
"ITA","1982-Q2",1890509,1092490.8,403594.9,366323.2,256990.2,216825.1,56543539,0,1,0,0,0,0,0,1982,2,7930,0.530564083640428,1.32453390316734,2.85976688765057,-4.79098356459691,-1.37487695769529,-2.36701243745543,0.0740677129140721,0.531974067394225,1.33334471120821,2.90105082269614,-4.67802703558592,-1.36546869116964,-2.3392184258436,0.0740951498180431,7930,1,14.4470510221107,13.8907254458321,12.8795692622317,12.8591811184706,12.4705420004315,12.3105164411285
"ITA","1982-Q3",1889497.8,1102597.9,406275.2,363462.8,248665,220960.1,56543539,0,0,0,0,0,0,0,1982,3,7931,0.430760230856464,0.152283786584739,2.62329027566128,-5.45480641556697,-6.98250776043619,1.11704987336427,0.0740677129140721,0.431689336332064,0.152399797224145,2.65800139479881,-5.30870048095599,-6.74430692679429,1.12331217140431,0.0740951498180431,7931,0,14.4475140351333,13.9116568426809,12.8885531387149,12.8579802964976,12.4936869656868,12.29456692248
"ITA","1982-Q4",1884003.7,1099581.5,411027.3,365702.4,250186.1,209498.7,56543539,0,0,0,0,0,0,0,1982,4,7932,-0.668802849192218,0.683883368545501,3.03646061584075,-2.33133319633279,-4.23521473214734,-4.58603668148676,0.0740677129140721,-0.666571340506206,0.686227190811572,3.08303125239822,-2.30436758321505,-4.14678234057292,-4.48246729473063,0.0740951498180431,7932,0,14.455597726515,13.9036013771465,12.8960503084717,12.8328884988356,12.4723124672376,12.2983331798893
"ITA","1983-Q1",1889274.5,1079152.5,415470.8,362595.7,261385.7,204790,56564076,0,0,0,0,0,0,0,1983,1,7933,-0.349897353707185,-1.59579482752612,3.69989881958919,-3.8159878855117,-0.627708278989836,-11.9043803889886,0.0363140894194203,-0.349285926247245,-1.58312948233931,3.76919708966263,-3.74409642481797,-0.625742306247601,-11.2231087821453,0.0363206837831642,7933,0,14.455202424445,13.9076445170978,12.9001686258372,12.8392035972901,12.4800294560335,12.3487841467202
"ITA","1983-Q2",1886999.7,1089184.3,419670.8,362884.8,263291.7,214159,56564076,0,0,0,0,0,0,0,1983,2,7934,-0.185799757896277,-0.303115943492749,3.90589422882357,-0.943057531738489,2.42245911553667,-1.23723079766993,0.0363140894194203,-0.185627256997989,-0.302657010933183,3.98317719079204,-0.938624689891332,2.45203902716913,-1.22960856469109,0.0363206837831642,7934,0,14.4523566629471,13.9039707848638,12.9081669311082,12.8112712828246,12.4567932308546,12.286846316754
"ITA","1983-Q3",1922140,1102076.5,422617,364617,266180.7,214790.8,56564076,0,0,0,0,0,0,0,1983,3,7935,1.71280692086402,-0.0472995023409695,3.9435569048683,0.317053423776414,6.80687923540155,-2.83176110540619,0.0363140894194203,1.72755956635673,-0.0472883178899486,4.02234741377272,0.317556569750743,7.04389439607505,-2.79204254523782,0.0363206837831642,7935,0,14.4518216374418,13.9131796805468,12.9147860414715,12.8034322323419,12.4238618880825,12.3057374212136
"ITA","1983-Q4",1964749.9,1112408.3,423026.1,366489.4,272380.8,222143.4,56564076,0,0,0,0,0,0,0,1983,4,7936,4.19658198082598,1.15976518269996,2.87742436224736,0.214971078091075,8.4996046275716,5.86055851925966,0.0363140894194203,4.28588330267079,1.16651653379036,2.91922215385694,0.215202306574969,8.87127622198034,6.03569377757474,0.0363206837831642,7936,0,14.4489096980231,13.910440210832,12.9264149146301,12.8095751668723,12.4299603199161,12.2524728130745
"ITA","1984-Q1",1960896.8,1118100.1,422548.9,370203.7,279939,230803.8,56576719,0,0,0,0,0,0,0,1984,1,7937,3.72090266746401,3.54548947503659,1.68928446938796,2.07649552341049,6.85746280306407,11.958293512159,0.022349144802547,3.79099490306993,3.60909139347776,1.70363356462115,2.09820469465027,7.0980547137812,12.7026710288588,0.0223516424099346,7937,0,14.4517034509079,13.8916865688225,12.9371676140331,12.801043718435,12.4737523732436,12.2297403428304
"ITA","1984-Q2",1967210.2,1127144.2,424634.8,376431,279599.8,235588,56576719,0,0,0,0,0,0,0,1984,2,7938,4.16282895370816,3.42581097186638,1.17589109876324,3.66493349871639,6.00967520240054,9.53657868990412,0.022349144802547,4.25068960000365,3.48516775351977,1.18283187679487,3.73292019946827,6.19392863504622,10.0061169504901,0.0223516424099346,7938,0,14.4504986653682,13.9009396254289,12.9472258733964,12.8018407075072,12.4810178220099,12.2744740087773
"ITA","1984-Q3",1990373.5,1133483.6,429256.4,384918.9,289689.4,248401.2,56576719,0,0,0,0,0,0,0,1984,3,7939,3.48831608811579,2.80995948411888,1.55880778546695,5.41851751499269,8.46339130761304,14.5380649788111,0.022349144802547,3.54987149739352,2.84981124268597,1.57102056945178,5.56800697718429,8.83185745623181,15.6479700247869,0.0223516424099346,7939,0,14.4689497066505,13.9127066855233,12.9542216105202,12.8066027665797,12.4919306804365,12.2774198101596
"ITA","1984-Q4",1990692.8,1135378.8,431091,382783.5,292581.7,248658.8,56576719,0,0,0,0,0,0,0,1984,4,7940,1.31177589859206,2.04390350517745,1.88853254380028,4.34999565304732,7.15428567000043,11.2758556361563,0.022349144802547,1.32041742310307,2.06493425120975,1.90647811092508,4.44599489098456,7.41641848470964,11.9361637572847,0.0223516424099346,7940,0,14.4908755178314,13.922037862659,12.9551891582526,12.8117248776532,12.5149563661918,12.3110783982671
"ITA","1985-Q1",2002074.2,1147663.4,436781.9,379162.2,292869.2,253616.5,56593070,0,0,0,0,0,0,0,1985,1,7941,2.07818235249935,2.60971437206834,3.31288060983077,2.39106871808623,4.51543706692785,9.42552845682325,0.0288964046998075,2.0999269313918,2.64406558947627,3.36836754278618,2.41988397198623,4.61893483937572,9.88402270673188,0.0289005801131781,7941,0,14.4889124775826,13.9271414635729,12.954060458727,12.8218086736691,12.5423270012742,12.3493232779519
"ITA","1985-Q2",2028519.2,1147209,441322.8,383978.7,295823.1,247762,56593070,0,0,0,0,0,0,0,1985,2,7942,3.06896718006122,1.76448588374747,3.85470750725894,1.98523187870379,5.64023454820468,5.03840912662401,0.0288964046998075,3.11654545101485,1.78014490071456,3.92996523129994,2.00506865800107,5.8023289000922,5.16749579774862,0.0289005801131781,7942,0,14.4921269549052,13.9351977351475,12.9589847843841,12.8384900424944,12.541114574034,12.3698397956763
"ITA","1985-Q3",2044768,1172326.3,436879.1,383604.7,296730.6,250333.2,56593070,0,0,0,0,0,0,0,1985,3,7943,2.69620260590155,3.36943429741474,1.76020883868144,-0.342006746702594,2.4015341927587,0.774764950718421,0.0288964046998075,2.73287902999111,3.42684269979734,1.77579181114129,-0.341422569793282,2.43060325990525,0.777774020415367,0.0289005801131781,7943,0,14.5038328675316,13.9408062803645,12.9698096883748,12.8607879417296,12.5765645935126,12.4228004599477
"ITA","1985-Q4",2058402.4,1177421.9,441116.6,385248.8,300123.5,254655,56593070,0,0,0,0,0,0,0,1985,4,7944,3.3447429085852,3.63608779983462,2.29900348840939,0.641980413335119,2.54501127016855,2.38280122842038,0.0288964046998075,3.40130832843721,3.70300202892637,2.32563426283545,0.644045524428294,2.57767317641533,2.41141676868062,0.0289005801131781,7944,0,14.5039932768173,13.9424768977107,12.9740744836906,12.8552248341837,12.5864992228918,12.4238369546286
"ITA","1986-Q1",2071230,1186148.1,443662.1,394283.4,306619.3,258374,56596157,0,0,0,0,0,0,0,1986,1,7945,3.3958890563909,3.29831169746324,1.56292508180638,3.91058582056107,4.58808199622442,1.85848641129063,0.00545458270657661,3.45420764125526,3.35330899286326,1.57520263545718,3.98805577138228,4.69496280250705,1.8758637549213,0.00545473147153252,7945,0,14.5096943011076,13.9532386072936,12.9871892648253,12.84571936085,12.5874813719435,12.4435785625202
"ITA","1986-Q2",2084626.9,1201205.6,446110.6,391995.2,303928.8,262477.4,56596157,0,0,0,0,0,0,0,1986,2,7946,2.72838256525194,4.59936831001038,1.07903228658408,2.06625125182551,2.70318229144735,5.7696375126751,0.00545458270657661,2.76594374852355,4.70677967135893,1.08487483538127,2.087746012995,2.74004971214217,5.93932887206272,0.00545473147153252,7946,0,14.5228166267059,13.952842593985,12.9975318594567,12.8583423612814,12.597516919516,12.4202238869426
"ITA","1986-Q3",2105434.1,1222169.6,451910.2,394604.4,306827.7,275660,56596157,0,0,0,0,0,0,0,1986,3,7947,2.92373335248026,4.16375746154181,3.38269897483343,2.82711487781135,3.34616957912495,9.6375391793579,0.00545458270657661,2.96689404372525,4.25165758031703,3.44056284679217,2.86745704627707,3.40278353496406,10.1172357481948,0.00545473147153252,7947,0,14.5307948935906,13.9745006233387,12.9874117767617,12.8573678742626,12.6005799354402,12.4305481094549
"ITA","1986-Q4",2114078.8,1223143.4,457624.2,397428,293046.9,268722.6,56596157,0,0,0,0,0,0,0,1986,4,7948,2.66890141219545,3.80968847440819,3.67390836900956,3.11244262776249,-2.38613921444983,5.37699328251851,0.00545458270657661,2.70483555596319,3.88318749634264,3.74223051229539,3.16138557732042,-2.35789599948021,5.52417977263355,0.00545473147153252,7948,0,14.5374407059031,13.9788377757091,12.9970645185747,12.861644638317,12.6119493355935,12.4476649669128
"ITA","1987-Q1",2122738.6,1231055,460820.3,402781.5,306408.8,281189.5,56601936,0,0,0,0,0,0,0,1987,1,7949,2.45644137835477,3.71603590229626,3.79449255695299,2.13242912157252,-0.0686754842961435,8.46206716168556,0.0102104193665298,2.48686046455489,3.78594376199732,3.86740269227415,2.15532786822878,-0.0686519080827619,8.83041637316449,0.0102109406474371,7949,0,14.5436531916715,13.9862217242682,13.0028185156434,12.8848252190556,12.6333621919057,12.4621634266331
"ITA","1987-Q2",2154884.9,1251103.2,467425.5,415712.9,291431.3,284662.2,56601936,0,0,0,0,0,0,0,1987,2,7950,3.31474170623558,4.07000029662932,4.66730744007151,5.87452829538027,-4.19891629641214,8.11382310436706,0.0102104193665298,3.37029134565998,4.15395998819852,4.77794071694329,6.05050776131952,-4.11198280649941,8.45208006479796,0.0102109406474371,7950,0,14.5501004523584,13.9988362770851,13.0083221823225,12.8790048737997,12.6245487424305,12.4779202620693
"ITA","1987-Q3",2161104.8,1259776,474775.1,411505.4,331322.2,305959.5,56601936,0,0,0,0,0,0,0,1987,3,7951,2.60979032643309,3.03062873914435,4.93577306985209,4.19383986942403,7.68049635649568,10.4284517985489,0.0102104193665298,2.64414355215392,3.07701975241406,5.05961140067208,4.28302370678078,7.9831449376963,10.9916201117318,0.0102109406474371,7951,0,14.5600322271154,14.0161381979541,13.02123876651,12.8856390230407,12.6340416312314,12.5269235012484
"ITA","1987-Q4",2184358.2,1266821.6,481684,416483.9,319938.1,311179.2,56601936,0,0,0,0,0,0,0,1987,4,7952,3.27028933625257,3.50869838848578,5.12399741074745,4.68340197850523,8.77948751154296,14.6689331268311,0.0102104193665298,3.32435101283832,3.57097949430951,5.25754538330796,4.79480560000807,9.17641510625089,15.7994154566829,0.0102109406474371,7952,0,14.5641297200251,14.0169346604532,13.0338036022648,12.8927690645947,12.588087943449,12.501434899738
"ITA","1988-Q1",2216505.6,1284629.8,485831.4,435257.6,308382.1,295805.6,56629290,0,0,0,0,0,0,0,1988,1,7953,4.3224854214797,4.25990581281983,5.28534879010252,7.75438084358662,0.641944041952236,5.06736625403068,0.0483152951677113,4.41726550786801,4.3519420334591,5.42751697353612,8.06295721129198,0.644008918803896,5.19795369314999,0.0483269688867249,7953,0,14.568217605455,14.0233820832912,13.0407634412129,12.9061495102713,12.6326754370628,12.5467840982499
"ITA","1988-Q2",2230586.4,1291041.4,489867.3,442006.3,333946.2,311854.6,56629290,0,0,0,0,0,0,0,1988,2,7954,3.45271990890001,3.14234574274206,4.68945603596875,6.13292575984481,13.6175601673743,9.12338394139116,0.0483152951677113,3.51301825911909,3.19223865785012,4.80115012980677,6.32489393521345,14.5883094918082,9.5525152268197,0.0483269688867249,7954,0,14.5832478694207,14.0395362800514,13.0549952567232,12.9377501567535,12.5825595794664,12.559058493113
"ITA","1988-Q3",2259895.6,1310725.2,491399.2,446226.7,333027.5,319429.6,56629290,0,0,0,0,0,0,0,1988,3,7955,4.46990451114324,3.96466444448613,3.44156138577532,8.10049760927818,0.513375333901323,4.30841649984881,0.0483152951677113,4.5713100077331,4.04430628937207,3.50146837944956,8.43762925103777,0.514695363003148,4.40257615795554,0.0483269688867249,7955,0,14.5861301303798,14.0464444853455,13.0705964972085,12.9275774217349,12.7108465947964,12.6312080192339
"ITA","1988-Q4",2286876.4,1324911.9,491756.4,445488.5,342573.5,330429.3,56629290,0,0,0,0,0,0,0,1988,4,7956,4.58648135569319,4.4834880287814,2.06951745376358,6.73236274876334,6.83586936371281,6.00237660781566,0.0483152951677113,4.69328702590994,4.58551543484891,2.09108045938833,6.96415875859786,7.07493105697634,6.18617825355936,0.0483269688867249,7956,0,14.5968326133876,14.052021644338,13.0850435763722,12.9396030843797,12.6758828185645,12.6481242310063
"ITA","1989-Q1",2301082.6,1334373.2,490441,455870.8,343338.7,339124.5,56671778,0,0,0,0,0,0,0,1989,1,7957,3.7447806139296,3.79910850327096,0.944333621569804,4.62713963095496,10.7377825001208,13.6664814787295,0.0750001791541166,3.81578102035924,3.87219726648096,0.948806520121992,4.73586216530166,11.335482831202,14.6443813098873,0.0750283113208683,7957,0,14.6114424596698,14.0659811414194,13.0936169291139,12.9836933187072,12.6390948774823,12.5974577607902
"ITA","1989-Q2",2311032.4,1344232.2,491055.8,455874.9,363150.6,344350.6,56671778,0,0,0,0,0,0,0,1989,2,7958,3.54298405533111,4.03738155209066,0.242322885774904,3.08942944006585,8.38377221026825,9.91232708576728,0.0750001791541166,3.60649558340354,4.11999181436009,0.242616724978384,3.13764758556609,8.74524099989758,10.4202407147433,0.0750283113208683,7958,0,14.6177750685097,14.0709597374788,13.1018898170829,12.9990794143519,12.7187351811401,12.6502923325269
"ITA","1989-Q3",2335123.4,1365845.5,491988.3,461965.1,362568.1,339607,56671778,0,0,0,0,0,0,0,1989,3,7959,3.27461201632744,4.11930789725883,0.119810363761808,3.46622282572682,8.49872495665522,6.12521614597643,0.0750001791541166,3.32881749050709,4.20532847007138,0.119882165050322,3.52699647959209,8.87031851723956,6.31669701242465,0.0750283113208683,7959,0,14.6308291754912,14.0860911297904,13.1050121110663,13.0085823978277,12.7159803481354,12.6742921842324
"ITA","1989-Q4",2359155.1,1374509.4,495495.6,476870.4,367838.4,346328.1,56671778,0,0,0,0,0,0,0,1989,4,7960,3.11166774823395,3.67509007887179,0.757500188360005,6.80733229733104,7.11574780686899,4.69938735312425,0.0750001791541166,3.16058620395927,3.74345645170822,0.760376479085978,7.04437937230704,7.37503046791419,4.81155878125821,0.0750283113208683,7960,0,14.6426974269445,14.0968565246258,13.1057387509099,13.0069267118673,12.7442415122016,12.7081479970845
"ITA","1990-Q1",2368559.1,1370037.6,498668.4,482472.8,367345.9,362526.2,56719239,0,0,0,0,0,0,0,1990,1,7961,2.89020877271167,2.63765162310872,1.66363594485919,5.67151100984447,6.75864874845296,6.67294509496177,0.0837121035285548,2.93238061076122,2.67274552576446,1.67755142820443,5.83542530032632,6.99227905272548,6.90062204293704,0.0837471518892574,7961,0,14.6488902658091,14.1039722264521,13.1030602653296,13.0299647150167,12.7464727024835,12.7341225755775
"ITA","1990-Q2",2375778.1,1387393.8,502732.6,485813.7,385866.6,370316.4,56719239,1,0,0,1,0,0,1,1990,2,7962,2.763065378441,3.16040281330814,2.35006514483658,6.3606787305714,6.06740896172564,7.26974509512317,0.0837121035285548,2.80159205037542,3.21087383563643,2.3778967685546,6.5673280103818,6.25525608383959,7.54051248930596,0.0837471518892574,7962,0,14.653204909063,14.1113335529997,13.1043130459407,13.0299737087526,12.8025729032428,12.7494156033846
"ITA","1990-Q3",2379587.5,1384186,505318.2,479754.6,384245.9,368533.7,56719239,0,0,0,0,0,0,0,1990,3,7963,1.88624156439268,1.3338590430406,2.67333941344852,3.77853760662727,5.80703935053233,8.17430925696438,0.0837121035285548,1.90414348123957,1.34279462794291,2.7093936989965,3.85083202172631,5.97895953891145,8.51769839844292,0.0837471518892574,7963,0,14.6635752956545,14.127284208763,13.1062102147039,13.043244626085,12.800967597702,12.7355443456922
"ITA","1990-Q4",2364130.1,1390021.4,508471.7,477438.4,391457.5,393863.7,56719239,0,0,0,0,0,0,0,1990,4,7964,0.210658540788344,1.12222752572713,2.58510862445647,0.119039050477632,6.22332414173012,12.8618318727309,0.0837121035285548,0.210880581781159,1.12854812051486,2.61881235675958,0.119109930077443,6.42105337561276,13.7255972010357,0.0837471518892574,7964,0,14.6738141044269,14.1336074254145,13.1133137527935,13.0750000348407,12.8153989902703,12.7551418706157
"ITA","1991-Q1",2387771.9,1407082.4,509750,486059,377680.7,372533.6,56758522,0,0,0,0,0,0,0,1991,1,7965,0.807887613317426,2.66801560197862,2.19790636584634,0.740546957614008,2.77452186712992,2.72304875489748,0.0692347138734561,0.811159831308395,2.70392579006589,2.22223826494721,0.743295787866183,2.81337017780789,2.7604625541547,0.0692586866336553,7965,0,14.6777923535362,14.1303487426832,13.1196966247782,13.0866798251152,12.814059189968,12.8008520265272
"ITA","1991-Q2",2400717.7,1412110.9,512492.7,487139.1,369784,383892.5,56758522,0,0,0,0,0,0,0,1991,2,7966,1.04427294333416,1.76586538948129,1.92280486017857,0.272449150637932,-4.25726624915139,3.60047901246645,0.0692347138734561,1.04974450265367,1.78154897333402,1.94140980712212,0.272820630624437,-4.16791709881083,3.66608122135557,0.0692586866336553,7966,0,14.6808355628475,14.1429375811328,13.127813697389,13.0935804960583,12.86324699286,12.8221130543358
"ITA","1991-Q3",2416419.7,1433523.2,515214.6,486177.8,367824.8,388107.3,56758522,0,0,0,0,0,0,0,1991,3,7967,1.53598285388323,3.50229491458354,1.93951830417038,1.32996774483374,-4.36759743781181,5.17496885034436,0.0692347138734561,1.54783969910752,3.5643475660063,1.95844915144556,1.33885115431931,-4.27359146838002,5.31121034521402,0.0692586866336553,7967,0,14.6824377112984,14.1406227991934,13.1329436088384,13.0810300021512,12.8590379912073,12.8172874382618
"ITA","1991-Q4",2428529.4,1431131.1,516035.1,491000.3,380867.2,383922.3,56758522,0,0,0,0,0,0,0,1991,4,7968,2.6875757098308,2.91459679262083,1.47652263679934,2.80095924290062,-2.74261947691006,-2.55647219974406,0.0692347138734561,2.72401675356191,2.95748684156951,1.48747708082868,2.84055492813313,-2.70535115561714,-2.52407114440859,0.0692586866336553,7968,0,14.6759206898348,14.1448297006718,13.139164839038,13.0761904253454,12.8776322316876,12.883760189343
"ITA","1992-Q1",2439387,1450896,517943.7,490898.7,384726.4,409472.6,56797078,0,0,0,0,0,0,0,1992,1,7969,2.13861065283751,3.0662955887518,1.59461396393432,0.990777715414559,1.84833026489919,9.45427550935811,0.0679068253464976,2.16164282693838,3.1137906351469,1.6073957822462,0.995702167843815,1.8655176184539,9.91561566527153,0.0679298872511058,7969,0,14.6858712296694,14.157028898703,13.1416756884367,13.0940852946913,12.8418044086393,12.8280825140761
"ITA","1992-Q2",2428942.7,1462018.1,519930.3,487859.3,393681.5,412173.3,56797078,0,0,0,0,0,0,0,1992,2,7970,1.16883254705549,3.47320644885603,1.44082971212995,0.147733602637246,6.2623155365257,7.1081326498712,0.0679068253464976,1.17569008634377,3.53422666732479,1.45125969599176,0.147842782482455,6.46255651948164,7.36685400209693,0.0679298872511058,7970,0,14.6912782922808,14.1605962350276,13.1470417459908,13.0963049875647,12.8206743303685,12.8581178444605
"ITA","1992-Q3",2418564.6,1440784.2,518409.2,474923,399681.9,409512.9,56797078,0,0,0,0,0,0,0,1992,3,7971,0.0887241822359996,0.505235831459494,0.61813788962386,-2.34217149864282,8.30622428819261,5.36865568453333,0.0679068253464976,0.0887635537816456,0.506514299873206,0.620052304418395,-2.3149555574113,8.66094401465047,5.51538195751538,0.0679298872511058,7971,0,14.6977975398372,14.1756457483392,13.1523387918801,13.0943296795996,12.8153620168292,12.8690371267653
"ITA","1992-Q4",2408893.2,1422095.9,516802.9,461130.7,414189.6,396423.1,56797078,0,0,0,0,0,0,0,1992,4,7972,-0.811850006727965,-0.633334130165508,0.148677748385673,-6.27632218783933,8.3873082066745,3.20418868647057,0.0679068253464976,-0.80856340466785,-0.631332796834627,0.148788328545879,-6.08341787163877,8.74908629569571,3.25607551319629,0.0679298872511058,7972,0,14.7027964469331,14.173975668598,13.153930065406,13.1042000177744,12.8502060369185,12.8581954673456
"ITA","1993-Q1",2403812.3,1404027.5,513971.4,439339.2,420207.3,368869.7,56831823,0,0,0,0,0,0,0,1993,1,7973,-1.469084281179,-3.28364043198128,-0.769892721016241,-11.0966012992117,8.82157286334824,-10.4426525038543,0.0611552180423303,-1.45834588771688,-3.23031423341164,-0.766936638094062,-10.503083426377,9.22237205453018,-9.91590157680879,0.0611739216584306,7973,0,14.7072573361978,14.1876918545905,13.157621828076,13.1039930718454,12.8602877112883,12.9226252691697
"ITA","1993-Q2",2399755.2,1396967.4,509882.3,428040.9,419747.8,356012.3,56831823,0,0,0,0,0,0,0,1993,2,7974,-1.20893276355289,-4.5513997268765,-1.95148493601298,-13.0808292845085,6.4111847977264,-14.6478611160068,0.0611552180423303,-1.20165453059061,-4.44937719991293,-1.93256673057908,-12.2614040564564,6.62116457085233,-13.6255793376233,0.0611739216584306,7974,0,14.7029666177513,14.1953282995162,13.1614500431121,13.097782323591,12.8832974857338,12.9291991709592
"ITA","1993-Q3",2394029.6,1398119.9,509515.8,414734.1,436957.7,359073.5,56831823,0,0,0,0,0,0,0,1993,3,7975,-1.0196252392026,-3.00591431764605,-1.73040288173194,-13.5515093642503,8.91674133428921,-13.1441301719558,0.0611552180423303,-1.01444468342917,-2.96118599856939,-1.71551739436724,-12.6734017935539,9.32636679319228,-12.3169257915929,0.0611739216584306,7975,0,14.6986847816596,14.1806981066538,13.1585201707763,13.0709079646131,12.8984242597111,12.9227236836106
"ITA","1993-Q4",2411863.1,1399461.1,507933.2,412510.7,453962.2,354076.1,56831823,0,0,0,0,0,0,0,1993,4,7976,0.123213047534776,-1.60445353863299,-1.73116210386315,-11.1419372081651,9.16900946600663,-11.2970213446104,0.0611552180423303,0.123288985995718,-1.59165074591663,-1.71626358907816,-10.54364847103,9.60251054106622,-10.6822735607486,0.0611739216584306,7976,0,14.6946779468658,14.1676423272964,13.1554168428899,13.041436795896,12.9340791189852,12.8902373542103
"ITA","1994-Q1",2425831.5,1404234.3,508647.2,416361.8,459845,371547.2,56843400,0,0,0,0,0,0,0,1994,1,7977,0.911841679350545,0.0147279716138371,-1.04129694266604,-5.37171860514096,9.01413152391246,0.72324434281974,0.0203685547905508,0.916011620374868,0.0147290562328761,-1.03589421512559,-5.22999085899916,9.43289181315985,0.725866071406789,0.0203706293215422,7977,0,14.692566493386,14.1548554502707,13.1499229008659,12.9930270588533,12.9485034399218,12.8181987441312
"ITA","1994-Q2",2446025.5,1412334.4,504904.7,427776,463190.9,379365.3,56843400,0,0,1,0,0,0,0,1994,2,7978,1.90977302430664,1.09401939442417,-0.981021617428901,-0.0619057671004342,9.8485225395617,6.3534312300888,0.0203685547905508,1.92812583550188,1.10002566989036,-0.976225297485322,-0.0618866094338255,10.3498100526078,6.55960482264237,0.0203706293215422,7978,0,14.6908772901158,14.1498143022474,13.141935193752,12.966974030746,12.947409333711,12.7827205597991
"ITA","1994-Q3",2466488.7,1425996.5,499583.9,430154.1,485084,396195.4,56843400,0,0,0,0,0,0,0,1994,3,7979,2.9817588987239,1.97424620580477,-1.96853110253148,3.65059245921895,10.4485677745249,9.83804209903258,0.0203685547905508,3.02665848408892,1.99386333031952,-1.94928204385417,3.71804488707344,11.0139494051712,10.338245512409,0.0203706293215422,7979,0,14.6884885292676,14.1506389634774,13.141216141959,12.9353928709706,12.987591673054,12.791282381891
"ITA","1994-Q4",2490016.2,1442034.8,494384.3,437653.5,506529.8,416534.8,56843400,0,0,0,0,0,0,0,1994,4,7980,3.18896971026792,2.99679377741988,-2.70367928932966,5.91653565722989,10.9569222438003,16.2458149755803,0.0203685547905508,3.24036219136983,3.04214958172113,-2.6674570593141,6.09506614010253,11.5797306471772,17.6399084829504,0.0203706293215422,7980,0,14.6959100773411,14.15159779191,13.1381052218513,12.9300174238144,13.0257692136453,12.7772671407642
"ITA","1995-Q1",2515612.5,1435738.1,486997.4,441614.4,531413.2,415442.2,56844301,0,0,0,0,0,0,0,1995,1,7981,3.63419604531359,2.21869003543613,-4.34958681977804,5.88825093071019,14.465039688357,11.1667586535024,0.00158504392686609,3.70104024125335,2.24348600514885,-4.25634899789087,6.06506168433321,15.5635485870239,11.8141113699686,0.00158505648852891,7981,0,14.7016849101795,14.1550027299868,13.1395099314392,12.9393098728019,13.0386447551609,12.8254311875594
"ITA","1995-Q2",2515451.1,1439024.5,485746.3,450353.1,554901.4,431454.2,56844301,0,0,0,0,0,0,0,1995,2,7982,2.79876888904216,1.87215152452094,-3.86832274539994,5.143224764827,18.0651160181263,12.8661770404907,0.00158504392686609,2.8383023807397,1.88978615829227,-3.79445863744188,5.27778557001795,19.7997197267908,13.7305388763812,0.00158505648852891,7982,0,14.7099750203589,14.1607544961917,13.1321249775777,12.966354973075,13.0458945591067,12.8462548721
"ITA","1995-Q3",2532410,1450311.7,484590.9,460911.9,537695.8,432685.7,56844301,0,0,0,0,0,0,0,1995,3,7983,2.63758582127611,1.69076312768084,-3.04705221193444,6.90634018621523,10.2970900920976,8.81040744841464,0.00158504392686609,2.6726779652386,1.7051374249516,-3.00109751335061,7.15041423527059,10.8459153466204,9.21017760428313,0.00158505648852891,7983,0,14.7183061182548,14.1703814255354,13.1215308309337,12.9718987955628,13.0920773507992,12.8896628028814
