country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,population,host,rank1,rank2,rank3,rank4,host_won,host_top4
GRC,1977-Q4,230700.2,166782.9,50533.8,15235.2,21869.1,9308479,0,0,0,0,0,0,0
GRC,1978-Q1,239738.9,169007.6,51080.5,16027.3,22200.4,9429959,0,0,0,0,0,0,0
GRC,1978-Q2,235935.8,171220.90000000002,51622.1,16812.4,22529.3,9429959,0,0,0,0,0,0,0
GRC,1978-Q3,228433.3,173165.4,52717.7,17301.6,23005.2,9429959,0,0,0,0,0,0,0
GRC,1978-Q4,250459.1,174809.5,54400.7,17470.4,23635.9,9429959,0,0,0,0,0,0,0
GRC,1979-Q1,251509.5,176424,56059.6,17634.9,24255.5,9548258,0,0,0,0,0,0,0
GRC,1979-Q2,250089.6,178041.2,57715.3,17800.8,24876,9548258,0,0,0,0,0,0,0
GRC,1979-Q3,236674.8,178665.59999999998,57928.2,18107.9,24802.5,9548258,0,0,0,0,0,0,0
GRC,1979-Q4,247635.8,178220.8,56591.9,18564.4,23985.1,9548258,0,0,0,0,0,0,0
GRC,1980-Q1,256076.6,177774.2,55252.1,19015.9,23170.5,9642505,0,0,0,0,0,0,0
GRC,1980-Q2,251173.2,177334,53929.9,19467.5,22361.8,9642505,0,0,0,0,0,0,0
GRC,1980-Q3,237991,177915,52717.1,19508.6,22117.2,9642505,0,0,0,0,0,0,0
GRC,1980-Q4,247353.5,179562.2,51618.6,19120.8,22461.8,9642505,0,0,0,0,0,0,0
GRC,1981-Q1,242491.6,181205,50532.1,18733.2,22807.5,9729350,0,0,0,0,0,0,0
GRC,1981-Q2,237123.2,182825.5,49451.5,18351.7,23146.5,9729350,0,0,0,0,0,0,0
GRC,1981-Q3,243886.6,184572.8,48825.2,17944.3,23518.8,9729350,0,0,0,0,0,0,0
GRC,1981-Q4,253647.8,186445.2,48690.1,17511.5,23924.7,9729350,0,0,0,0,0,0,0
GRC,1982-Q1,248752.7,188291.3,48562.4,17086.4,24327,9789513,0,0,0,0,0,0,0
GRC,1982-Q2,238522.4,190133.2,48429.6,16660.7,24726.3,9789513,0,0,0,0,0,0,0
GRC,1982-Q3,236081.1,191132.6,48357.1,16611.3,25189.6,9789513,0,0,0,0,0,0,0
GRC,1982-Q4,242749,191221.7,48349.6,16965.9,25718.6,9789513,0,0,0,0,0,0,0
GRC,1983-Q1,239838.5,191303.2,48338.6,17323.8,26239.3,9846627,0,0,0,0,0,0,0
GRC,1983-Q2,232344.4,191390.8,48331.3,17672.8,26759.7,9846627,0,0,0,0,0,0,0
GRC,1983-Q3,237816.6,191871.5,47796.4,18343.2,26898.7,9846627,0,0,0,0,0,0,0
GRC,1983-Q4,245688.6,192770.8,46698.9,19354.2,26627.8,9846627,0,0,0,0,0,0,0
GRC,1984-Q1,244106.7,193670.2,45611.7,20356,26359,9895801,0,0,0,0,0,0,0
GRC,1984-Q2,237787.5,194559.9,44525.9,21356.1,26091,9895801,0,0,0,0,0,0,0
GRC,1984-Q3,245016,196160.7,44530.1,21758.2,26544.9,9895801,0,0,0,0,0,0,0
GRC,1984-Q4,247955.5,198503.6,45672.5,21535.6,27752.8,9895801,0,0,0,0,0,0,0
GRC,1985-Q1,241300,200824.1,46804.6,21315.6,28951.2,9934294,0,0,0,0,0,0,0
GRC,1985-Q2,241673.7,203129,47928.5,21096.6,30139.5,9934294,0,0,0,0,0,0,0
GRC,1985-Q3,253278.2,204196,48004,21405.8,30710.3,9934294,0,0,0,0,0,0,0
GRC,1985-Q4,263114.1,203928.3,46954,22279.6,30615.1,9934294,0,0,0,0,0,0,0
GRC,1986-Q1,246336.3,203651.9,45904.3,23150.9,30520.9,9967264,0,0,0,0,0,0,0
GRC,1986-Q2,252929.5,203388.2,44871.2,24010.7,30427.1,9967264,0,0,0,0,0,0,0
GRC,1986-Q3,249234.3,203482.9,43951.2,24976.1,31187.1,9967264,0,0,0,0,0,0,0
GRC,1986-Q4,256010.2,203961,43158.2,26049,32858.2,9967264,0,0,0,0,0,0,0
GRC,1987-Q1,245036.7,204444.8,42383.6,27109.3,34516.3,10000644,0,0,0,0,0,0,0
GRC,1987-Q2,240394.9,204915.3,41603.6,28164.7,36160.4,10000644,0,0,0,0,0,0,0
GRC,1987-Q3,241113.2,206181.2,41807.1,29002.8,37260,10000644,0,0,0,0,0,0,0
GRC,1987-Q4,255296.1,208292.4,43064.4,29602.6,37768.5,10000644,0,0,0,0,0,0,0
GRC,1988-Q1,261175.2,210397.1,44320.1,30193.7,38267.4,10037037,0,0,0,0,0,0,0
GRC,1988-Q2,251480.5,212485.6,45564,30786.9,38770.2,10037037,0,0,0,0,0,0,0
GRC,1988-Q3,253340.5,215410.5,46591,31319.9,39593.7,10037037,0,0,0,0,0,0,0
GRC,1988-Q4,257945,219208.3,47391.2,31789.9,40751.9,10037037,0,0,0,0,0,0,0
GRC,1989-Q1,266954.6,222972.8,48183.7,32252.1,41903.2,10089550,0,0,0,0,0,0,0
GRC,1989-Q2,263994.3,226708.8,48970.7,32714.4,43042.6,10089550,0,0,0,0,0,0,0
GRC,1989-Q3,260365.5,229020.8,49647.7,32680.7,44085.1,10089550,0,0,0,0,0,0,0
GRC,1989-Q4,271525.8,229790.6,50202.2,32115.1,45017,10089550,0,0,0,0,0,0,0
GRC,1990-Q1,274087.6,230536.5,50750.5,31553.3,45937.4,10196801,0,0,0,0,0,0,0
GRC,1990-Q2,266456.4,231293.3,51295.9,30996.8,46854,10196801,0,0,0,0,0,0,0
GRC,1990-Q3,248208.8,232237.9,51989.2,30841.7,47769.9,10196801,0,0,0,0,0,0,0
GRC,1990-Q4,274091.7,233377.9,52836.8,31118.3,48679.3,10196801,0,0,0,0,0,0,0
GRC,1991-Q1,275258.4,234506.1,53670.8,31400.4,49572.3,10319928,0,0,0,0,0,0,0
GRC,1991-Q2,270529.4,235627.6,54504.7,31672.5,50466.8,10319928,0,0,0,0,0,0,0
GRC,1991-Q3,275532.4,236573.1,54623.9,32405.5,50618.4,10319928,0,0,0,0,0,0,0
GRC,1991-Q4,274490.3,237323.7,53975.8,33628.2,49972.1,10319928,0,0,0,0,0,0,0
GRC,1992-Q1,280577,238062.3,53326,34839.2,49325.3,10399058,0,0,0,0,0,0,0
GRC,1992-Q2,271974.2,238804.7,52684.7,36048.8,48685.8,10399058,0,0,0,0,0,0,0
GRC,1992-Q3,276184.3,239055.4,52148.6,36288,48430.7,10399058,0,0,0,0,0,0,0
GRC,1992-Q4,274714.5,238792.2,51722.5,35513.8,48577.2,10399058,0,0,0,0,0,0,0
GRC,1993-Q1,267423.8,238532,51299.7,34746,48724,10460409,0,0,0,0,0,0,0
GRC,1993-Q2,271995,238273.1,50880.5,33984.4,48868.1,10460409,0,0,0,0,0,0,0
GRC,1993-Q3,272920.9,238473.3,50423.8,34016.1,48914.2,10460409,0,0,0,0,0,0,0
GRC,1993-Q4,273464.8,239164.6,49929.4,34898.7,48854.9,10460409,0,0,0,0,0,0,0
GRC,1994-Q1,271297.5,239860.9,49444.5,35777,48801.1,10512924,0,0,0,0,0,0,0
GRC,1994-Q2,274602.4,240541.1,48958.2,36645.5,48742.7,10512924,0,0,0,0,0,0,0
GRC,1994-Q3,281967.9,242094.6,48996.9,37029.1,49393.9,10512924,0,0,0,0,0,0,0
GRC,1994-Q4,279651.1,244575.3,49598.5,36890.1,50802.5,10512924,0,0,0,0,0,0,0
GRC,1995-Q1,279066.3,251337.8,51536.9,36232.4,50601.5,10562160,0,0,0,0,0,0,0
GRC,1995-Q2,282105.4,250195.4,50995.6,36588.2,52688,10562160,0,0,0,0,0,0,0
GRC,1995-Q3,283692.2,249079.9,50693,37107.9,55344.2,10562160,0,0,0,0,0,0,0
GRC,1995-Q4,285910.8,249196.9,52105.6,37169.6,57347.5,10562160,0,0,0,0,0,0,0
GRC,1996-Q1,285492.4,250251.7,52892.5,36668.7,56936.3,10608801,0,0,0,0,0,0,0
GRC,1996-Q2,285274.4,251369.2,55341.4,37294.7,59220.1,10608801,0,0,0,0,0,0,0
GRC,1996-Q3,287499.6,256166.5,60188.9,38119.4,59584.4,10608801,0,0,0,0,0,0,0
GRC,1996-Q4,289260.1,257097.2,56005.7,40511.6,60275.2,10608801,0,0,0,0,0,0,0
GRC,1997-Q1,291263.2,254788,56333.6,43474,63387.9,10661264,0,0,0,0,0,0,0
GRC,1997-Q2,295628.5,258949.1,56778.8,46502.1,63818,10661264,0,0,0,0,0,0,0
GRC,1997-Q3,299979.1,260941.9,57358.1,48349,64237,10661264,0,0,0,0,0,0,0
GRC,1997-Q4,302454,264158.2,61795.6,49704.8,70659,10661264,0,0,0,0,0,0,0
GRC,1998-Q1,306325.2,269669.9,66807.3,43063.4,75722.6,10720507,0,0,0,0,0,0,0
GRC,1998-Q2,307138.7,270108.1,67877.9,46520.3,69063.5,10720507,0,0,0,0,0,0,0
GRC,1998-Q3,307579.8,268444.2,67727.7,52605.9,76473.4,10720507,0,0,0,0,0,0,0
GRC,1998-Q4,308880.8,271803.7,70405,54571.3,85964.5,10720507,0,0,0,0,0,0,0
GRC,1999-Q1,311396.4,273949.8,71267.2,56327.8,83816,10761698,0,0,0,0,0,0,0
GRC,1999-Q2,313522,276848.7,71567.1,59780.3,85681.1,10761698,0,0,0,0,0,0,0
GRC,1999-Q3,315608.7,280033.3,73818.1,60918.8,89930.3,10761698,0,0,0,0,0,0,0
GRC,1999-Q4,320756.1,283900,75306.7,65814.2,98215,10761698,0,0,0,0,0,0,0
GRC,2000-Q1,321539.7,279640.4,74558.3,71052.1,102874,10805806,0,0,0,0,0,0,0
GRC,2000-Q2,326077.6,281829,77317.1,73772.8,111638.6,10805806,0,0,0,0,0,0,0
GRC,2000-Q3,331416.4,285312.1,76306.4,75618.8,111372.9,10805806,0,0,0,0,0,0,0
GRC,2000-Q4,335777.8,283580.4,77893.2,77516,106341.6,10805806,0,0,0,0,0,0,0
GRC,2001-Q1,341099.8,290194,78630.1,77677.7,106644.2,10862129,0,0,0,0,0,0,0
GRC,2001-Q2,340303.4,294483.7,80095.4,75676.2,113669.9,10862129,0,0,0,0,0,0,0
GRC,2001-Q3,346429.5,302733.7,79739.7,73661.8,107162.8,10862129,0,0,0,0,0,0,0
GRC,2001-Q4,348787.8,301449.5,79602.7,74451.4,105282.7,10862129,0,0,0,0,0,0,0
GRC,2002-Q1,351993.3,307537.3,76784.7,70791.2,98422.9,10902022,0,0,0,0,0,0,0
GRC,2002-Q2,360417.9,310909.6,77857.6,70737.8,102092.7,10902022,0,0,0,0,0,0,0
GRC,2002-Q3,363010.7,312504.7,76564.5,70680.2,102799.1,10902022,0,0,0,0,0,0,0
GRC,2002-Q4,366132.1,318653.3,79491.6,67217.2,103695.8,10902022,0,0,0,0,0,0,0
GRC,2003-Q1,373090.9,320770.6,85082.8,67536.4,105260.8,10928072,0,0,0,0,0,0,0
GRC,2003-Q2,379811.8,323518.9,83371.2,68504.9,106552.3,10928072,0,0,0,0,0,0,0
GRC,2003-Q3,382521.2,325250.4,88701.5,69832.9,108524.3,10928072,0,0,0,0,0,0,0
GRC,2003-Q4,389749.5,329152.5,89640.1,72785.9,112618.5,10928072,0,0,0,0,0,0,0
GRC,2004-Q1,397665,333111.69999999995,91756.5,77334.3,112918.2,10955142,0,0,0,0,0,0,0
GRC,2004-Q2,398238.6,336456.5,94047,80061.7,121078.8,10955142,0,0,0,0,0,0,0
GRC,2004-Q3,403827.2,337620.8,96197.7,82627.6,116969,10955142,0,0,0,0,0,0,0
GRC,2004-Q4,404337.4,345818.1,90584.1,83605.3,111683,10955142,0,0,0,0,0,0,0
GRC,2005-Q1,400988.2,348185.2,85043.3,83405.9,118914.4,10987316,0,0,0,0,0,0,0
GRC,2005-Q2,403358.6,348225.80000000005,82384.1,82327.9,112899.5,10987316,0,0,0,0,0,0,0
GRC,2005-Q3,409532.2,352927.7,78672.7,81888.1,117035.7,10987316,0,0,0,0,0,0,0
GRC,2005-Q4,412009.8,351257.30000000005,82403.6,83350.8,118747.5,10987316,0,0,0,0,0,0,0
GRC,2006-Q1,425858.7,355797.89999999997,97657.8,84147.7,123413.7,11020366,0,0,0,0,0,0,0
GRC,2006-Q2,428764.1,360565.1,94701,86922.4,130866.4,11020366,0,0,0,0,0,0,0
GRC,2006-Q3,431564.6,359880.5,95737.9,88890.9,128884.2,11020366,0,0,0,0,0,0,0
GRC,2006-Q4,443372,366384.7,99116.1,88977.8,129948,11020366,0,0,0,0,0,0,0
GRC,2007-Q1,440936.3,370448.1,93714.5,91067,142506.6,11048466,0,0,0,0,0,0,0
GRC,2007-Q2,452398.7,376681.2,109576.7,92762,134432.1,11048466,0,0,0,0,0,0,0
GRC,2007-Q3,450237.1,377805.1,121215.7,96272.1,146971,11048466,0,0,0,0,0,0,0
GRC,2007-Q4,445102.3,386132.8000000001,107472.3,100609,151012.7,11048466,0,0,0,0,0,0,0
GRC,2008-Q1,451331,387633.8,108187.4,100190.9,147137.7,11077839,0,0,0,0,0,0,0
GRC,2008-Q2,447292.5,384794.1999999999,101146.2,101083.5,153691.1,11077839,0,0,0,0,0,0,0
GRC,2008-Q3,447418.5,386088.2,96411.5,99747,153003.2,11077839,0,0,0,0,0,0,0
GRC,2008-Q4,444322,385236.9,98215.5,96909.9,138884.8,11077839,0,0,0,0,0,0,0
GRC,2009-Q1,421946.7,383225.3000000001,92422.1,82894.5,116983.5,11107017,0,0,0,0,0,0,0
GRC,2009-Q2,432775.4,385885.6,89694.4,81674.8,118059.1,11107017,0,0,0,0,0,0,0
GRC,2009-Q3,431301.5,388420.3,84584.6,82365,121561.3,11107017,0,0,0,0,0,0,0
GRC,2009-Q4,430625.9,378313.6,83385.6,82284,120440.5,11107017,0,0,0,0,0,0,0
GRC,2010-Q1,425715.3,375269.8,80351.9,84406.8,117970.6,11121344,0,0,0,0,0,0,0
GRC,2010-Q2,407405.6,364636.7,69888.7,86044.4,114525.9,11121344,0,0,0,0,0,0,0
GRC,2010-Q3,394220.1,352498.39999999997,62700.2,85608.1,110199.3,11121344,0,0,0,0,0,0,0
GRC,2010-Q4,392484,344123.1,60045.3,88228.3,114238,11121344,0,0,0,0,0,0,0
GRC,2011-Q1,378437.5,337221.3,54876.3,86245.3,107438.8,11104900,0,0,0,0,0,0,0
GRC,2011-Q2,371423.8,335564.2,52356.2,86734.9,106745,11104900,0,0,0,0,0,0,0
GRC,2011-Q3,363289.2,331584.5,52850,86882.6,104276.5,11104900,0,0,0,0,0,0,0
GRC,2011-Q4,346974.8,317794.1,43543,86325.3,96875.6,11104900,0,0,0,0,0,0,0
GRC,2012-Q1,343788,316198.3,42945.5,87800.6,99412,11045010,0,0,0,0,0,0,0
GRC,2012-Q2,335629.8,304375.9,43424.1,87035.7,98220.3,11045010,0,0,0,0,0,0,0
GRC,2012-Q3,330772.8,298326.5,38422.7,88284.6,93884.9,11045010,0,0,0,0,0,0,0
GRC,2012-Q4,327335.8,293341.30000000005,39168.9,90127,99821.9,11045010,0,0,0,0,0,0,0
GRC,2013-Q1,324986.5,287728,37081.5,88407.3,94907.7,10965209,0,0,0,0,0,0,0
GRC,2013-Q2,325378.8,287247.4,37564.2,90254.4,93852.7,10965209,0,0,0,0,0,0,0
GRC,2013-Q3,327384.1,293298.3,36236.8,90713.3,96239.9,10965209,0,0,0,0,0,0,0
GRC,2013-Q4,328998.3,295366.9,36967.2,90074.1,90599.7,10965209,0,0,0,0,0,0,0
GRC,2014-Q1,328316.2,293774.4,34941.5,94124.5,94882.4,10892415,0,0,0,0,0,0,0
GRC,2014-Q2,328644.2,292058.1,34227.3,95609.9,97483.1,10892415,0,0,0,0,0,0,0
GRC,2014-Q3,331887.1,287800.9,37698.3,98582.1,102020.4,10892415,0,0,0,0,0,0,0
GRC,2014-Q4,329363.7,289828.8,37464,100890.9,106443.5,10892415,0,0,0,0,0,0,0
GRC,2015-Q1,330751.1,294999.7,39934.5,102584.6,112790.7,10820883,0,0,0,0,0,0,0
GRC,2015-Q2,330017.5,294779.1,36677.5,103346.8,109932.8,10820883,0,0,0,0,0,0,0
GRC,2015-Q3,323219.6,288129.3,32586.2,101943.8,99923.5,10820883,0,0,0,0,0,0,0
GRC,2015-Q4,330997.9,293550.4,35726.1,101701.8,111201.4,10820883,0,0,0,0,0,0,0
GRC,2016-Q1,327770.7,291038.9,35001.9,100742.9,110838.5,10775966,0,0,0,0,0,0,0
GRC,2016-Q2,327598.6,291331.4,35592.8,100268.3,109901.2,10775966,0,0,0,0,0,0,0
GRC,2016-Q3,328495.5,296306.2,38495.7,102170,109979.5,10775966,0,0,0,0,0,0,0
GRC,2016-Q4,330449.9,296846.7,38418.9,104778.2,114738.3,10775966,0,0,0,0,0,0,0
GRC,2017-Q1,331042.1,296264.8,34587,106453.9,118261.7,10754679,0,0,0,0,0,0,0
GRC,2017-Q2,332831.5,296469.1,34758.3,109620.9,117868.6,10754679,0,0,0,0,0,0,0
GRC,2017-Q3,335832.2,300390.6,51213.3,112447.8,119653.1,10754679,0,0,0,0,0,0,0
GRC,2017-Q4,333303.6,302226.1,40686.1,113726.4,122454,10754679,0,0,0,0,0,0,0
GRC,2018-Q1,338332.2,300927,38365.8,116480.1,122347.6,10732877,0,0,0,0,0,0,0
GRC,2018-Q2,338972.3,300648.3,42813.8,119792.9,128291,10732877,0,0,0,0,0,0,0
GRC,2018-Q3,339901.5,302854.3,37113.2,121759.5,132214.7,10732877,0,0,0,0,0,0,0
GRC,2018-Q4,341987.2,301779.6,36843.1,125052.4,131091.6,10732877,0,0,0,0,0,0,0
GRC,2019-Q1,345911.7,307877.1,38554.1,127220.4,132069.3,10721584,0,0,0,0,0,0,0
GRC,2019-Q2,349124.8,311185.19999999995,38095.3,128168.3,131313.3,10721584,0,0,0,0,0,0,0
GRC,2019-Q3,347362,304351.7,39217.8,126969.3,134555.1,10721584,0,0,0,0,0,0,0
GRC,2019-Q4,346986.4,309563,37960,124111.1,130534.7,10721584,0,0,0,0,0,0,0
GRC,2020-Q1,340188.2,307338.5,39470.2,120854.2,136142.7,10698597,0,0,0,0,0,0,0
GRC,2020-Q2,293379.8,280297.5,37693.7,89319.1,110652.6,10698597,0,0,0,0,0,0,0
GRC,2020-Q3,311411.4,299573.9,40320.3,80507.4,123339.5,10698597,0,0,0,0,0,0,0
GRC,2020-Q4,319352.6,296500.7,38874.7,106806.1,119029.7,10698597,0,0,0,0,0,0,0
GRC,2021-Q1,332746.3,297868,43414.9,117099,128918.2,10569211,0,0,0,0,0,0,0
GRC,2021-Q2,337437.1,307414.7,46115.2,119441.4,138460,10569211,0,0,0,0,0,0,0
GRC,2021-Q3,347337.9,311235.6,48800.9,127123.3,150051.4,10569211,0,0,0,0,0,0,0
GRC,2021-Q4,351892.2,319845.4,50408.2,130697.8,156214.6,10569211,0,0,0,0,0,0,0
GRC,2022-Q1,358516,326821.1,54516,129116.9,153392.9,10436881,0,0,0,0,0,0,0
GRC,2022-Q2,359202.1,331574.1,56198.7,132882.8,160976.3,10436881,0,0,0,0,0,0,0
GRC,2022-Q3,362894.8,333169.6,58002.1,130666.2,159000.9,10436881,0,0,0,0,0,0,0
GRC,2022-Q4,366263.6,332809.1,61372.5,132309.9,168682.6,10436881,0,0,0,0,0,0,0
GRC,2023-Q1,366327.3,340417.1,61978.6,134794.1,158959.6,10407358,0,0,0,0,0,0,0
GRC,2023-Q2,370377.5,337478.2,60513.1,133020.9,157724.3,10407358,0,0,0,0,0,0,0
GRC,2023-Q3,369310,334712.3,61999.2,134263.2,162437,10407358,0,0,0,0,0,0,0
GRC,2023-Q4,371962.4,343560.3,61323.1,134229,163861.7,10407358,0,0,0,0,0,0,0
GRC,2024-Q1,372880.7,338943.1,63730.5,134263.7,163022.9,10392589,0,0,0,0,0,0,0
GRC,2024-Q2,377100.4,343325.3,63691.6,135656.9,169587.3,10392589,0,0,0,0,0,0,0
GRC,2024-Q3,378177.6,345063.19999999995,62870.8,135554.9,168078,10392589,0,0,0,0,0,0,0
GRC,2024-Q4,380494.3,345926.9,65559,136025.4,166515.5,10392589,0,0,0,0,0,0,0
HRV,1995-Q1,74081,62759.7,8269.7,24064,21288.5,4619360,0,0,0,0,0,0,0
HRV,1995-Q2,73900.3,63544.2,8414.4,22305.6,21311.6,4619360,0,0,0,0,0,0,0
HRV,1995-Q3,71794.4,64577,8897,15414,20808.6,4619360,0,0,0,0,0,0,0
HRV,1995-Q4,76959.6,64774.8,9594,21433.9,20335.1,4619360,0,0,0,0,0,0,0
HRV,1996-Q1,79580.8,63867.8,10460.6,23952,21261.3,4562299,0,0,0,0,0,0,0
HRV,1996-Q2,78852.5,64301.399999999994,11457.9,21678.6,21927.5,4562299,0,0,0,0,0,0,0
HRV,1996-Q3,76408.5,64865.7,12328.2,21512.6,23306.3,4562299,0,0,0,0,0,0,0
HRV,1996-Q4,80061.1,64956.8,13376.7,26932.8,25374.6,4562299,0,0,0,0,0,0,0
HRV,1997-Q1,81062.5,69880.5,14609.3,23992.6,27422.7,4504621,0,0,0,0,0,0,0
HRV,1997-Q2,83736.2,68515.8,15463.4,24788.1,27915.2,4504621,0,0,0,0,0,0,0
HRV,1997-Q3,84810.2,71821.9,15754.4,25419.2,29633.2,4504621,0,0,0,0,0,0,0
HRV,1997-Q4,84165.2,71333.7,16042.1,23750.4,33538.9,4504621,0,0,0,0,0,0,0
HRV,1998-Q1,83691.3,70719.1,16305.5,23403.4,25688.5,4445667,0,0,0,0,0,0,0
HRV,1998-Q2,84880.9,71890.4,16166.4,24930.5,27183.8,4445667,0,0,0,1,0,0,0
HRV,1998-Q3,86372.9,71126.9,16131.7,25001.2,27850.7,4445667,0,0,0,0,0,0,0
HRV,1998-Q4,86611.8,67414.4,15754.1,24603.1,25308.5,4445667,0,0,0,0,0,0,0
HRV,1999-Q1,84042.7,68864.5,15407.8,24461.9,25044.3,4385822,0,0,0,0,0,0,0
HRV,1999-Q2,85613.4,67445.3,16034.1,24799.9,25539.3,4385822,0,0,0,0,0,0,0
HRV,1999-Q3,84609.3,69598,16922.8,24889,24991.9,4385822,0,0,0,0,0,0,0
HRV,1999-Q4,84757.4,69966.3,16628.4,25768.5,27066.5,4385822,0,0,0,0,0,0,0
HRV,2000-Q1,87325.3,70339.5,16218.2,28951.2,26466.4,4326105,0,0,0,0,0,0,0
HRV,2000-Q2,86483.5,69875,16722.5,27835.5,26486.8,4326105,0,0,0,0,0,0,0
HRV,2000-Q3,87348.1,70281,16492.8,28005.3,27768.6,4326105,0,0,0,0,0,0,0
HRV,2000-Q4,87879,71388.2,15568.8,29604.2,29238.9,4326105,0,0,0,0,0,0,0
HRV,2001-Q1,88781.6,71778.7,17323.1,29884.8,29661.9,4299642,0,0,0,0,0,0,0
HRV,2001-Q2,89720.5,72548.5,16774,28318.2,31204.5,4299642,0,0,0,0,0,0,0
HRV,2001-Q3,90323,71656.2,16357.5,33005.8,30802.3,4299642,0,0,0,0,0,0,0
HRV,2001-Q4,90870.4,73975.1,17672.5,32430.9,31467.7,4299642,0,0,0,0,0,0,0
HRV,2002-Q1,92817.5,77412,17730.2,31611.9,34601.1,4302174,0,0,0,0,0,0,0
HRV,2002-Q2,94140.7,78531,17770.3,32006.1,35419.7,4302174,0,0,0,0,0,0,0
HRV,2002-Q3,96032.3,79109.79999999999,19385.9,33196.5,37661.6,4302174,0,0,0,0,0,0,0
HRV,2002-Q4,97308.7,80394.4,20199,33848.1,37794.2,4302174,0,0,0,0,0,0,0
HRV,2003-Q1,98652.3,81045.20000000001,20409.9,34760.6,38709.1,4303399,0,0,0,0,0,0,0
HRV,2003-Q2,100161.7,81256.8,23076.2,35206.4,39348,4303399,0,0,0,0,0,0,0
HRV,2003-Q3,100820.8,81624.1,24099.7,35168.6,41848.9,4303399,0,0,0,0,0,0,0
HRV,2003-Q4,101823,83786.3,24377.9,34346.6,42590,4303399,0,0,0,0,0,0,0
HRV,2004-Q1,103431.9,84123.9,24727.3,36603.6,41490.1,4304600,0,0,0,0,0,0,0
HRV,2004-Q2,103714.8,84752.7,23727.4,37915.2,42958.2,4304600,0,0,0,0,0,0,0
HRV,2004-Q3,104562.5,85568.6,23989.2,37591,43203.6,4304600,0,0,0,0,0,0,0
HRV,2004-Q4,106522.3,87188.90000000001,24114.5,37701.2,43472.7,4304600,0,0,0,0,0,0,0
HRV,2005-Q1,105036.9,87482.7,23845.4,36723.7,42491.7,4310145,0,0,0,0,0,0,0
HRV,2005-Q2,109163.8,89379.4,25320.2,39590.4,45851.6,4310145,0,0,0,0,0,0,0
HRV,2005-Q3,110272.8,89501.6,25623.1,39525,44868.2,4310145,0,0,0,0,0,0,0
HRV,2005-Q4,111473.4,89773.20000000001,26325,40441.9,46696.3,4310145,0,0,0,0,0,0,0
HRV,2006-Q1,111987.1,89854.59999999999,26698.6,42725.7,49205.6,4311159,0,0,0,0,0,0,0
HRV,2006-Q2,113779.8,90651.9,27374.4,41712.5,49013.2,4311159,0,0,0,0,0,0,0
HRV,2006-Q3,115493.3,91968.6,28027.1,42051.7,47890.2,4311159,0,0,0,0,0,0,0
HRV,2006-Q4,116820.7,92870.8,28400.9,43446.7,48906.6,4311159,0,0,0,0,0,0,0
HRV,2007-Q1,119413.3,94681.1,28566.1,42449.4,51119.2,4310217,0,0,0,0,0,0,0
HRV,2007-Q2,120450.9,96086,28110.9,44892.2,51748.1,4310217,0,0,0,0,0,0,0
HRV,2007-Q3,120793.9,96950,28976.9,45468,51423.3,4310217,0,0,0,0,0,0,0
HRV,2007-Q4,120451.5,97237.1,30695.5,43594,52412,4310217,0,0,0,0,0,0,0
HRV,2008-Q1,123841,99397.2,33962.6,42908.7,54299.5,4309705,0,0,0,0,0,0,0
HRV,2008-Q2,124248.8,99663,31407.5,45032.3,56810.3,4309705,0,0,0,0,0,0,0
HRV,2008-Q3,122537.1,98500.2,31006.1,44034.1,54086.8,4309705,0,0,0,0,0,0,0
HRV,2008-Q4,119904.6,97058.1,30928.5,40925.8,49351.3,4309705,0,0,0,0,0,0,0
HRV,2009-Q1,114398.1,93655.2,28005.8,39642.3,44029.3,4305181,0,0,0,0,0,0,0
HRV,2009-Q2,114741.5,93248.4,27716.8,37696.2,43499.3,4305181,0,0,0,0,0,0,0
HRV,2009-Q3,113425.3,92256.3,26886,37421.9,41910.9,4305181,0,0,0,0,0,0,0
HRV,2009-Q4,114600.5,91109.8,24926,35359.5,41514.9,4305181,0,0,0,0,0,0,0
HRV,2010-Q1,113384.5,90588,24094.4,40030.9,40744.4,4295427,0,0,0,0,0,0,0
HRV,2010-Q2,111999.3,91251,22780.6,40285.8,40084.5,4295427,0,0,0,0,0,0,0
HRV,2010-Q3,113475.8,92595.1,22610.9,39789.9,41921.6,4295427,0,0,0,0,0,0,0
HRV,2010-Q4,112264.7,91139.7,22634.5,41916.8,42986,4295427,0,0,0,0,0,0,0
HRV,2011-Q1,111874.3,92101.2,22769.2,39410.7,42921.8,4280622,0,0,0,0,0,0,0
HRV,2011-Q2,113630.8,92718.8,21914.9,41866.6,42313.9,4280622,0,0,0,0,0,0,0
HRV,2011-Q3,113051.7,92896.9,21054.7,42161.4,42721.9,4280622,0,0,0,0,0,0,0
HRV,2011-Q4,112226.4,92682.6,22688.9,40476.1,42056.1,4280622,0,0,0,0,0,0,0
HRV,2012-Q1,111037.5,91710,21109.5,39582.3,42598.9,4260368,0,0,0,0,0,0,0
