country,quarter,gross_domestic_product_chain_linked_volume_rebased_us_dollars_ppp_converted,final_consumption_expenditure_chain_linked_volume_rebased_us_dollars_ppp_converted,gross_fixed_capital_formation_chain_linked_volume_rebased_us_dollars_ppp_converted,exports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted,imports_of_goods_and_services_chain_linked_volume_rebased_us_dollars_ppp_converted
KOR,2019-Q4,2528917,1672219,762769.5,895232.4,797891.1
KOR,2020-Q1,2496443.3,1602417.6,769477.4,883702.1,777778.7
KOR,2020-Q2,2428194,1605200,765275.6,765034.1,738356.5
KOR,2020-Q3,2481988.8,1618283.7999999998,770605.9,876654.7,775005.5
KOR,2020-Q4,2521360.4,1606411.1,776377.6,911200.9,779560.8
KOR,2021-Q1,2559716.7,1624567.7,808520,939946,820539
KOR,2021-Q2,2595352.9,1674279.4,812149.8,944878,854439.8
KOR,2021-Q3,2595293.6,1688087.5999999999,794511.6,942862.4,837341.3
KOR,2021-Q4,2635598,1717866.7000000002,799596.5,979745.4,871193
KOR,2022-Q1,2645637,1703297,790383.6,1008745.1,861730.7
KOR,2022-Q2,2669038.2,1745064.6,793117.8,997256.7,872891.7
KOR,2022-Q3,2682217.1,1763151.3,814890.7,992945,905527.4
KOR,2022-Q4,2672352.1,1772985.4,810914.7,957590.4,883881.3
KOR,2023-Q1,2681860.7,1784382.2,803735.6,991749.8,919604.3
KOR,2023-Q2,2700232.4,1775498.2000000002,804160.5,1004991.4,897043.3
KOR,2023-Q3,2721347.1,1779321.5,802356.7,1029801.9,898062.9
KOR,2023-Q4,2734701,1784873.2,791456.7,1064965.9,915545.3
KOR,2024-Q1,2766798.1,1796170.6,809221.3,1079342.3,912547.8
KOR,2024-Q2,2760479,1800045.4,793718.2,1095429.9,927097.4
KOR,2024-Q3,2762933.9,1809839.9,792763.8,1095141.5,939331.9
KOR,2024-Q4,2765083.5,1814549.6,781349.7,1101187.1,941522.9
LTU,1995-Q1,41331.5,40350.8,4903.7,9222.7,9722
LTU,1995-Q2,42361,41441.4,5197.4,10276.8,9258
LTU,1995-Q3,42294.8,42326.3,4795.6,11198.7,10185.4
LTU,1995-Q4,43320.4,43975.899999999994,5434.2,12133.1,11820.6
LTU,1996-Q1,43671.4,43055.9,6074.7,12699.4,12469
LTU,1996-Q2,43395.4,43034.6,5763.7,12178.7,12030
LTU,1996-Q3,44941.5,43625.7,5782.6,14023.6,13067.8
LTU,1996-Q4,45231.4,44220.600000000006,6896.1,14967.1,15427.7
LTU,1997-Q1,46141.6,45296.3,7262.4,14970.9,15970.8
LTU,1997-Q2,47246.8,45678.600000000006,7104.2,16076.8,16999.1
LTU,1997-Q3,48866,45932.2,8115.1,16854.3,16473.6
LTU,1997-Q4,49809.3,46024.5,8202,18857.8,18979.2
LTU,1998-Q1,50621.7,47221.7,8880,18118.7,17998.3
LTU,1998-Q2,51730.7,46943.9,9530.1,18409.6,18953.7
LTU,1998-Q3,52239,48685.7,10156.4,17141.3,19065.5
LTU,1998-Q4,52199.5,48879.3,8735.5,15641,16822.4
LTU,1999-Q1,51385.5,47868.7,8700.5,14228.4,14714.4
LTU,1999-Q2,51676.7,49255.5,9889.4,14442.1,16801.6
LTU,1999-Q3,50759.6,48697.7,8670.3,14330.1,15358.2
LTU,1999-Q4,50720.5,48262.9,7842.2,13261.2,15397.4
LTU,2000-Q1,51787.7,49427.7,8475.6,16212.5,16484.1
LTU,2000-Q2,52495.7,50320.899999999994,7887,15502.8,16127.7
LTU,2000-Q3,53060.9,50272.3,8295.3,16446.6,16449.3
LTU,2000-Q4,54038.3,50855.600000000006,8152,15981.4,17195.2
LTU,2001-Q1,55479.1,51896.6,9241.6,18713.2,18788.3
LTU,2001-Q2,55406.8,51354.5,8178.4,19592.8,19057.2
LTU,2001-Q3,56637.5,51879.899999999994,8845.3,19733.7,18992.4
LTU,2001-Q4,57899.6,52358.399999999994,10689,21569.9,22507.7
LTU,2002-Q1,58221.4,53514.6,10252.7,22010.2,22132.4
LTU,2002-Q2,59732.7,53817,9896.5,24609.8,24138.9
LTU,2002-Q3,60672.3,54501.5,9854.1,23699.3,23369.6
LTU,2002-Q4,61547.3,55256.100000000006,10942,25343.2,25644.4
LTU,2003-Q1,64556.7,57446.5,10778.6,26502.9,24500.9
LTU,2003-Q2,65495.2,58167.5,11687.3,24341.1,24877.3
LTU,2003-Q3,67117.8,58921.7,11850.8,26077.4,26423.5
LTU,2003-Q4,68299,61143.799999999996,12318.1,27406.6,28599.9
LTU,2004-Q1,68792.5,61894.4,12957.9,25483.5,27953.1
LTU,2004-Q2,70220.5,63365.7,13627,27170.1,30393.6
LTU,2004-Q3,70759.3,64980.100000000006,13972,28719.4,32431.2
LTU,2004-Q4,72443.5,65476.6,13481.1,30473.8,32844.2
LTU,2005-Q1,74262.3,66941.8,14299.7,31525.3,34208.2
LTU,2005-Q2,74986.4,69559.2,14369.8,32831.9,37207.7
LTU,2005-Q3,77105.9,70370.29999999999,15674.2,33424,37349.2
LTU,2005-Q4,78943.2,72320.3,16074.5,36347.2,39298.8
LTU,2006-Q1,78951.3,71029.8,16473.6,38009.2,41811.7
LTU,2006-Q2,81120.3,73652,17433.3,38921.4,41209.4
LTU,2006-Q3,82544.1,76964.7,18271.8,36792.8,43702
LTU,2006-Q4,84993.3,77161.5,19987,37571.1,42506.3
LTU,2007-Q1,87590.4,80291.7,21042.1,38647.7,46839.7
LTU,2007-Q2,90016.1,81552.1,22447.8,39224.3,48214.9
LTU,2007-Q3,92467.2,81034,22297.8,40586.1,48006.2
LTU,2007-Q4,93886.5,84115,22486.9,37668.3,44175.9
LTU,2008-Q1,93506.3,86261.7,22134.3,42860.7,55975.7
LTU,2008-Q2,93974.4,85147.8,22582.6,45471.5,53931.8
LTU,2008-Q3,92697,83255.3,21094.1,44557.3,53909
LTU,2008-Q4,91754.9,81355.6,18763.9,41252.7,43468.1
LTU,2009-Q1,80462.5,75877.9,15390.8,37514.5,37804.7
LTU,2009-Q2,79559.1,74415.9,13048.4,35660.8,36089
LTU,2009-Q3,79637.7,72348.3,11649.2,37389.2,38451.2
LTU,2009-Q4,78315.9,69575.4,11706.2,39858.1,35685.8
LTU,2010-Q1,78864,70486.1,11739.8,39317.1,38085.7
LTU,2010-Q2,79331.6,69399.6,12411.7,43406.1,42494
LTU,2010-Q3,79690,70460.3,13831,45254.4,45132.1
LTU,2010-Q4,80988.9,70527.7,14388.2,47051.1,47140.8
LTU,2011-Q1,83388.8,70406.7,15510.8,48747.4,49090.5
LTU,2011-Q2,85016.4,71826.9,15719.8,50713.3,49411.7
LTU,2011-Q3,84808.2,72526.6,16094,51085.3,49757.7
LTU,2011-Q4,85857.9,73416.70000000001,16347.7,49966.1,49205.1
LTU,2012-Q1,87147,73566.9,15482.3,52360.5,50983.8
LTU,2012-Q2,87400.1,73616.4,15472.5,52311.5,47428.7
LTU,2012-Q3,89405,73959.4,15778.4,57283.3,54158.9
LTU,2012-Q4,89957.4,74284.2,15727.6,60256.4,55040.2
LTU,2013-Q1,90496.7,75033.4,16136.5,61213.1,55169.4
LTU,2013-Q2,91493.7,75461.5,16679.4,58486.1,52739.5
LTU,2013-Q3,92788.7,76515.3,17313.4,58899,55921.1
LTU,2013-Q4,93565.9,76615.70000000001,17772.8,59865.2,55975.5
LTU,2014-Q1,94680.1,77344.1,17823.1,56401.7,51690
LTU,2014-Q2,95490.9,77993.4,17815.3,58731.2,53826.1
LTU,2014-Q3,95902.3,78163.6,17613.2,59199.8,54338.4
LTU,2014-Q4,96152.4,79175.8,18160.8,59739.7,55904
LTU,2015-Q1,96981,79696.1,19064,57416.4,56762.6
LTU,2015-Q2,97968.5,80201.3,19235.5,60256,61138.2
LTU,2015-Q3,99026.3,81047.8,18495,60711.7,59299.6
LTU,2015-Q4,99123.3,81325.6,17967.1,61396.1,59127.6
LTU,2016-Q1,98990.7,81993,19016,62129.7,59950.7
LTU,2016-Q2,100017.7,82555.6,19416.6,63231.3,63529.1
LTU,2016-Q3,101449,83153.7,18944.2,62221.9,60317.8
LTU,2016-Q4,102916.5,83721.9,19564.5,63893,61919.8
LTU,2017-Q1,104120.5,84002.1,19945.8,69149.1,67335.1
LTU,2017-Q2,104957.9,84467,20763.7,71682.5,69136.5
LTU,2017-Q3,105851.7,84747.70000000001,21250,70942.9,67608.1
LTU,2017-Q4,107418.9,85405,21832.9,73836.5,69279.1
LTU,2018-Q1,108799,85986.5,22249.7,74377.6,71879.5
LTU,2018-Q2,110523.5,86614.8,22968.1,76068.5,72094
LTU,2018-Q3,110686.3,87325.2,23593.2,76630.5,71636.1
LTU,2018-Q4,112748,87825,23308.3,78119.4,74068
LTU,2019-Q1,114074.9,88384.2,23790.3,82275,75597.5
LTU,2019-Q2,115893.7,89186.8,25031.7,84092.8,78242
LTU,2019-Q3,115983.1,88483.8,24863.8,84763.8,77903.1
LTU,2019-Q4,117714.9,88800.9,24279.7,84700.6,75584.7
LTU,2020-Q1,117195.6,87791.7,24532.4,86999.4,76744.4
LTU,2020-Q2,111020,81950,22846.4,74582.6,64786.9
LTU,2020-Q3,117612.8,87682.2,25140.1,84873.6,74251
LTU,2020-Q4,118061.5,87832.9,26456.1,89344.1,77876.5
LTU,2021-Q1,120710.9,89467.29999999999,27445.9,92183.8,80641.2
LTU,2021-Q2,122203.8,91450.2,29059,97092.9,88627
LTU,2021-Q3,124474.8,92585,27605.4,97113.3,88008.4
LTU,2021-Q4,126077.1,93578.20000000001,27732.4,105298.8,92928.9
LTU,2022-Q1,127238.7,93993.6,28703.3,110953.9,99407.8
LTU,2022-Q2,125325.3,93484.6,29172,104524.5,96238.8
LTU,2022-Q3,126731.2,93450.1,29516.2,112252.4,99320.2
LTU,2022-Q4,126231.7,92938.9,29431.7,109827.1,100780.4
LTU,2023-Q1,125848.7,92922.1,31189.5,106433.3,95054.5
LTU,2023-Q2,127778.8,93000.6,32006.6,108247.4,94202.8
LTU,2023-Q3,128076.1,93553.8,33185.9,103033.3,92053.7
LTU,2023-Q4,127997.7,94006.1,33664,105290.8,93587.2
LTU,2024-Q1,129729.8,95134.1,31446.6,108660.3,94468.8
LTU,2024-Q2,130245.8,95648.3,31244,109255.6,95980.6
LTU,2024-Q3,131630.6,96100.1,31856.5,109529.7,96016.1
LTU,2024-Q4,133299.3,97074.2,33560.7,106474.9,97547.3
LUX,1960-Q1,9526.1,5317.4,1758.2,7310.4,6075.9
LUX,1960-Q2,9629.2,5368.5,1800.3,7393.1,6199.7
LUX,1960-Q3,9732.9,5419.9,1842.5,7476.3,6324.2
LUX,1960-Q4,9837.2,5471.4,1885,7560,6449.4
LUX,1961-Q1,9940.4,5522.7,1927.2,7642.5,6573.5
LUX,1961-Q2,10043,5573.5,1969,7724.9,6696.6
LUX,1961-Q3,10104.3,5624.6,2007.3,7736.6,6784.1
LUX,1961-Q4,10121,5675.700000000001,2041.7,7672.5,6832.8
LUX,1962-Q1,10137.2,5726.299999999999,2075.7,7608.7,6880.4
LUX,1962-Q2,10153.6,5776.6,2109.4,7545.6,6928.2
LUX,1962-Q3,10196.6,5836.9,2157.4,7538.7,6959.3
LUX,1962-Q4,10267.8,5907.7,2220.5,7592.1,6972.1
LUX,1963-Q1,10339.3,5978,2283.5,7646.6,6985.7
LUX,1963-Q2,10409.4,6047.5,2345.5,7699.2,6998.3
LUX,1963-Q3,10572.8,6134.5,2474.2,7881.3,7155.3
LUX,1963-Q4,10835.3,6239.4,2673.7,8201.2,7466.4
LUX,1964-Q1,11095.8,6343.4,2871.1,8519,7775.5
LUX,1964-Q2,11355.5,6447.200000000001,3068.4,8835.5,8083.1
LUX,1964-Q3,11499.4,6525.299999999999,3085.3,9058.6,8279.1
LUX,1964-Q4,11522.2,6576.3,2913.9,9183.9,8358.4
LUX,1965-Q1,11544.2,6627,2743.2,9307.3,8436
LUX,1965-Q2,11566.7,6677.2,2574.5,9430.7,8514
LUX,1965-Q3,11598.5,6729.7,2484.1,9480,8526.3
LUX,1965-Q4,11640.4,6784.2,2478.4,9449.5,8468.2
LUX,1966-Q1,11681.6,6837.799999999999,2473.4,9418.8,8409.5
LUX,1966-Q2,11722.7,6891.5,2467.8,9388.8,8352.3
LUX,1966-Q3,11736.6,6920.700000000001,2436.7,9383.2,8243.9
LUX,1966-Q4,11721.2,6923.700000000001,2378.3,9403.6,8081.2
LUX,1967-Q1,11706.1,6926.7,2320.4,9425.1,7921.3
LUX,1967-Q2,11690.9,6929.6,2263,9445.3,7761.2
LUX,1967-Q3,11732.3,6977.7,2216.6,9589.1,7792.6
LUX,1967-Q4,11834.2,7073.9,2182.2,9864.6,8029.1
LUX,1968-Q1,11936.5,7169.6,2148.6,10139.3,8265.6
LUX,1968-Q2,12037.3,7264.9,2114.6,10412,8499.6
LUX,1968-Q3,12281,7351.9000000000005,2134.4,10745.5,8713.6
LUX,1968-Q4,12673.7,7430.5999999999995,2210.4,11142.6,8906.5
LUX,1969-Q1,13063.1,7508.700000000001,2286,11537,9099.3
LUX,1969-Q2,13449.5,7586.1,2360.7,11927.6,9289
LUX,1969-Q3,13649,7680.799999999999,2415.9,12267.5,9649.9
LUX,1969-Q4,13646.8,7793.4,2449.6,12550.7,10192.2
LUX,1970-Q1,13724.6,7893.8,2316.6,12884,10519
LUX,1970-Q2,13655.6,8013.9,2514.1,13097.1,11222.8
LUX,1970-Q3,13647.9,8123.9000000000005,2652.2,13264.1,11716.6
LUX,1970-Q4,13696.7,8225.2,2741.5,13396.8,12033.5
LUX,1971-Q1,13796.6,8319,2792.4,13506.4,12205.2
LUX,1971-Q2,13937.6,8408.7,2821.2,13608.5,12285.4
LUX,1971-Q3,14118.1,8498.5,2839.7,13717.7,12310.2
LUX,1971-Q4,14332.1,8590.1,2860.3,13847.5,12319.1
LUX,1972-Q1,14570.7,8685.1,2896.1,14010.5,12353.4
LUX,1972-Q2,14828.2,8786.8,2958.9,14219,12451.7
LUX,1972-Q3,15101.6,8897.9,3060.8,14490.2,12653.6
LUX,1972-Q4,15391.1,9017,3191.8,14848.1,12966.1
LUX,1973-Q1,15699.2,9136.3,3318,15322.3,13359
LUX,1973-Q2,16029.9,9249.5,3407.7,15934.7,13797.4
LUX,1973-Q3,16392.9,9353.1,3430.8,16722.5,14259.5
LUX,1973-Q4,16748.2,9447,3383.2,17584.5,14685.2
LUX,1974-Q1,17005.8,9537.3,3291.2,18273.8,14978.9
LUX,1974-Q2,17095.3,9633,3186.5,18584.7,15072.3
LUX,1974-Q3,16938.5,9743.1,3093.5,18299.2,14884.5
LUX,1974-Q4,16563.2,9866.400000000001,3024.2,17452.2,14449.5
LUX,1975-Q1,16117.6,9991.4,2973.8,16366.8,13930.3
LUX,1975-Q2,15752,10109.1,2933.2,15382.7,13492.7
LUX,1975-Q3,15600.7,10211.7,2895.1,14792.9,13282.9
LUX,1975-Q4,15690,10296.2,2857.3,14691.9,13327.7
LUX,1976-Q1,15917.4,10366.3,2823.3,14929.8,13510.7
LUX,1976-Q2,16161.2,10429.8,2795.8,15307.2,13694.1
LUX,1976-Q3,16318.7,10492.1,2777.8,15663.1,13760.8
LUX,1976-Q4,16363.7,10556.4,2770.2,15913.3,13690.9
LUX,1977-Q1,16355.4,10621.2,2771.8,16060.8,13573.4
LUX,1977-Q2,16361.5,10685.8,2780.5,16127.4,13503.6
LUX,1977-Q3,16444.3,10751,2794.8,16130.4,13570.5
LUX,1977-Q4,16616.4,10817.1,2811.2,16112.3,13792.2
LUX,1978-Q1,16834.3,10885.099999999999,2823.9,16145.6,14105.1
LUX,1978-Q2,17050.6,10957.1,2828.1,16295.2,14437.2
LUX,1978-Q3,17226.6,11036.3,2819.2,16630.9,14732.2
LUX,1978-Q4,17346.5,11122.4,2805.4,17129.9,14968.3
LUX,1979-Q1,17424.9,11211.9,2808.7,17667.1,15168.7
LUX,1979-Q2,17485.1,11303.1,2849.4,18122.7,15367.9
LUX,1979-Q3,17545.4,11395.2,2948.7,18387,15596.5
LUX,1979-Q4,17608.4,11485.5,3094.9,18422.7,15843
LUX,1980-Q1,17659.8,11570,3240.2,18282,16051.2
LUX,1980-Q2,17686.6,11647.4,3338.4,18040.6,16171.8
LUX,1980-Q3,17675.4,11715.599999999999,3345.7,17754.9,16154.4
LUX,1980-Q4,17631.2,11773.6,3263.6,17471.2,16008.4
LUX,1981-Q1,17578.7,11820.8,3143.2,17223.3,15807.6
LUX,1981-Q2,17543,11858.3,3039.3,17035.8,15630.3
LUX,1981-Q3,17547.2,11887.2,2999.5,16931.1,15544.3
LUX,1981-Q4,17594.8,11908.8,3028.3,16907.6,15559.2
LUX,1982-Q1,17666.3,11925.699999999999,3078.8,16932.7,15616.2
LUX,1982-Q2,17740,11941.2,3101.1,16966.9,15649.2
LUX,1982-Q3,17799,11958.400000000001,3049.3,16981.1,15601.4
LUX,1982-Q4,17853.2,11979.1,2923.4,17003.6,15491.8
LUX,1983-Q1,17942.6,12004.3,2775.5,17127.9,15425.3
LUX,1983-Q2,18105,12034.599999999999,2659.3,17437.4,15501.3
LUX,1983-Q3,18382,12071.6,2622.7,18028.6,15823
LUX,1983-Q4,18752.9,12115.400000000001,2665.4,18881.3,16388.1
LUX,1984-Q1,19129.6,12165.599999999999,2731.4,19849,17076.1
LUX,1984-Q2,19428.5,12221.300000000001,2759.7,20789.1,17762
LUX,1984-Q3,19572.3,12283.2,2696,21572.7,18335.4
LUX,1984-Q4,19579.9,12351.6,2548.9,22150.2,18745.8
LUX,1985-Q1,19574.9,12426.8,2397.1,22555.5,19006.9
LUX,1985-Q2,19682,12509.2,2318.5,22850.3,19155.4
LUX,1985-Q3,20024.4,12601.8,2387.7,23087.1,19219.6
LUX,1985-Q4,20598.5,12708,2612,23289.5,19237.1
LUX,1986-Q1,21258.2,12832.3,2920.4,23455.2,19259.4
LUX,1986-Q2,21857.5,12979.3,3236.1,23587.9,19336.3
LUX,1986-Q3,22269.6,13157.5,3495.3,23690,19518.3
LUX,1986-Q4,22469.5,13362.1,3671.7,23785.5,19818.7
LUX,1987-Q1,22557.2,13575.6,3786.3,23923.8,20207.8
LUX,1987-Q2,22653.8,13784.099999999999,3874,24150.9,20651.2
LUX,1987-Q3,22868.3,13977.3,3962.5,24522.1,21131
LUX,1987-Q4,23246.7,14154.1,4065.2,25059.6,21636.4
LUX,1988-Q1,23763.4,14326.8,4179.9,25751.5,22171.3
LUX,1988-Q2,24384.3,14513,4304.6,26582.5,22750.9
LUX,1988-Q3,25086.7,14728.699999999999,4437.3,27548.6,23389.3
LUX,1988-Q4,25820.8,14969.6,4565.2,28587,24054.8
LUX,1989-Q1,26504.7,15208.7,4663.5,29567.6,24663
LUX,1989-Q2,27072.1,15421.7,4712.1,30380.5,25143.3
LUX,1989-Q3,27468.3,15590.1,4691.8,30932.7,25435
LUX,1989-Q4,27715.7,15721,4626.2,31243.4,25574.3
LUX,1990-Q1,27934.2,15854.400000000001,4587.9,31473.8,25714.2
LUX,1990-Q2,28253.9,16033.4,4645.7,31803.8,26012.8
LUX,1990-Q3,28800.2,16301.099999999999,4867.9,32402,26623.9
LUX,1990-Q4,29558.4,16641.4,5223,33268,27504
LUX,1991-Q1,30358.9,16973.6,5567.5,34212.8,28390
LUX,1991-Q2,31040.7,17224.5,5765.9,35053.5,29034.7
LUX,1991-Q3,31458.3,17324.1,5687.9,35627.6,29203.8
LUX,1991-Q4,31590.4,17271.3,5348.4,35897.8,28890.7
LUX,1992-Q1,31566.5,17145.5,4928,35981,28353.9
LUX,1992-Q2,31543.3,17036.800000000003,4617.2,36027.8,27882.1
LUX,1992-Q3,31655.9,17024.3,4589.2,36166.3,27730.8
LUX,1992-Q4,31947.2,17129.9,4863,36461.8,27977
LUX,1993-Q1,32355.2,17312,5286.9,36907,28498.1
LUX,1993-Q2,32805.7,17519.800000000003,5694.7,37477.9,29140.1
LUX,1993-Q3,33244.1,17714.6,5942.8,38175,29786.8
LUX,1993-Q4,33630.6,17874.4,5984.9,38959.7,30364.1
LUX,1994-Q1,33950,18001,5892.2,39757.8,30856.2
LUX,1994-Q2,34205.8,18104.9,5757.4,40512.7,31275.4
LUX,1994-Q3,34396.4,18194.6,5654.5,41177.3,31628.9
LUX,1994-Q4,34528.4,18282.6,5615.1,41724.1,31933.1
LUX,1995-Q1,35523.3,19146.3,5733.4,37182.6,28226.5
LUX,1995-Q2,35584.1,19138.1,5801.7,37472.6,28223.3
LUX,1995-Q3,35561.4,19029.5,6070.7,38710.5,28522.4
LUX,1995-Q4,35295.9,18553.800000000003,6375.7,38383.9,28669
LUX,1996-Q1,35600.2,19349.4,5596.1,39193.3,30433.9
LUX,1996-Q2,36009.4,19448.2,6990.7,39151.8,31315.7
LUX,1996-Q3,35357.4,19404.9,5423.2,39670.9,29626.8
LUX,1996-Q4,36960.1,19589.2,5463.7,41677.8,31081.2
LUX,1997-Q1,36794.7,19573.4,5675.9,42515.9,32273.7
LUX,1997-Q2,37469.8,19789.2,6240.6,44803.7,34454
LUX,1997-Q3,38434.3,20530.5,6686.3,46395.7,36650.5
LUX,1997-Q4,39017.8,20485.699999999997,7146.4,48482.8,38727.1
LUX,1998-Q1,39474.7,20669,6717.6,51117.3,39951.9
LUX,1998-Q2,40271.1,20864.8,6582.5,52733.3,40678
LUX,1998-Q3,40800.1,21083.3,7344.6,53507,43121.3
LUX,1998-Q4,41295,21408.1,6827.7,53817,43078.2
LUX,1999-Q1,42580.9,21832.3,8414.3,54739,43823
LUX,1999-Q2,43458,22097.1,8572.3,56422.7,46711.3
LUX,1999-Q3,44667.6,22395.8,7711.6,61234.2,47685.7
LUX,1999-Q4,44365.1,22225.7,8723.2,62836.5,50499.4
LUX,2000-Q1,46508.1,22728.6,8003.4,65353.4,52880.4
LUX,2000-Q2,46217,22999.7,7868.4,68608.6,53964.7
LUX,2000-Q3,46935.4,23211.4,8057,71015.2,55457.4
LUX,2000-Q4,47537,23706.4,8453.6,73170.5,58370.8
LUX,2001-Q1,48011.5,23808.5,8338.4,74222.9,57335.5
LUX,2001-Q2,47474.9,24202.7,8727.9,73943.5,60059.9
LUX,2001-Q3,48021.6,24159.9,9336.2,74078.7,60155.1
LUX,2001-Q4,49441.9,24601.199999999997,8204.6,73806.8,58258.5
LUX,2002-Q1,49482,25055,8477.6,75597.6,57913
LUX,2002-Q2,50020.7,25068.300000000003,8035.5,74174.8,57337.4
LUX,2002-Q3,49925.8,25463,8836.6,73326.9,58494.9
LUX,2002-Q4,49749.6,25582.3,9362.1,71836.3,58591
LUX,2003-Q1,49764.2,25637.899999999998,8956.6,72528.3,58758.1
LUX,2003-Q2,50999.4,25897.300000000003,9201.6,74366.7,59087.1
LUX,2003-Q3,51341.3,25988.300000000003,8710,76682.6,61374.3
LUX,2003-Q4,52342.6,26082.5,8565.8,79490.2,61492.4
LUX,2004-Q1,52781.4,26307.7,10237.9,80301.8,63987.5
LUX,2004-Q2,53321.5,26309.899999999998,9997.8,80861.5,65712.3
LUX,2004-Q3,53762.1,26408.699999999997,8902.3,82147.8,65060
LUX,2004-Q4,53306.7,26486.6,8568.1,83919.6,67719.5
LUX,2005-Q1,53113.2,26113.199999999997,8307.4,84708.5,67422.3
LUX,2005-Q2,52978.5,26109.899999999998,8435.2,86674.3,69761.7
LUX,2005-Q3,54690.2,26794.699999999997,9097.3,88448.8,69743.8
LUX,2005-Q4,57655.8,27191,9993.3,90974.2,71558.1
LUX,2006-Q1,57279.7,27289.699999999997,9030.3,95852.2,76818.5
LUX,2006-Q2,57862.7,27396.7,9554.6,98598.8,76648.9
LUX,2006-Q3,58039.1,27270.100000000002,9020.3,100481.2,76023.7
LUX,2006-Q4,58407,27185.199999999997,9706.4,102719.1,81009.7
LUX,2007-Q1,61637.2,27673.8,10476.6,100150.6,77682.7
LUX,2007-Q2,62986,27549.100000000002,10963.4,103700.2,78399.5
LUX,2007-Q3,62607.5,27615.199999999997,10646.8,105954.3,80643.3
LUX,2007-Q4,63072.2,28185.4,9892.7,108153.9,81866.7
LUX,2008-Q1,63831.8,27919.6,10823.7,106514.7,81344.6
LUX,2008-Q2,62893.4,28505.1,11019.6,106225.1,82734.4
LUX,2008-Q3,62538.4,28638.100000000002,12607.1,104359.8,85106
LUX,2008-Q4,60282.8,28906.699999999997,12155.3,96392,76818.8
LUX,2009-Q1,58656.2,29129.899999999998,10659.9,93971.6,71519.2
LUX,2009-Q2,59830,29304.7,10038.5,93621.4,71432.1
LUX,2009-Q3,61059.5,29490.4,9766.1,96643.4,74725.2
LUX,2009-Q4,61871.2,29548,9714.4,99789,78475.9
LUX,2010-Q1,62595.8,30357.699999999997,10022.1,103313.9,82262.4
LUX,2010-Q2,62992.4,30288.3,11244.8,106417.6,87293.9
LUX,2010-Q3,62183.7,30452.699999999997,9549.7,105244.9,82653
LUX,2010-Q4,62691,30437.800000000003,9528.6,108851.3,86447.5
LUX,2011-Q1,63341.9,30519.1,10863,111003.6,90061.5
LUX,2011-Q2,62923.7,30971.4,11350.7,109308.6,89132.7
LUX,2011-Q3,63818.2,31193.2,11963,112186.9,90710.5
LUX,2011-Q4,62964.5,31294.9,13100.3,110036.1,91680.9
LUX,2012-Q1,63904.2,31886.800000000003,12168.1,111521.5,90908.6
LUX,2012-Q2,63957.2,31876.399999999998,12142.9,111492.2,92183.2
LUX,2012-Q3,64236.8,31859.600000000002,12286.7,112617.5,92464.5
LUX,2012-Q4,65073.9,31946,11702.1,113954,92333.3
LUX,2013-Q1,65163.5,32109.100000000002,11814.5,116164,94842.2
LUX,2013-Q2,66684.6,32232.199999999997,12751.4,118823.2,97316.6
LUX,2013-Q3,66899.2,32741.6,12930.9,118949.2,99033.5
LUX,2013-Q4,66532.3,32869.3,11245.1,123946.8,99454.1
LUX,2014-Q1,67437.8,32800.8,14043.3,122459.4,102003.2
LUX,2014-Q2,66712.9,32972.9,11987.6,125538.3,102073.4
LUX,2014-Q3,68099.4,33416.899999999994,12694.6,128102,106718.2
LUX,2014-Q4,69972.6,33856.3,14054.4,132888.4,111785.9
LUX,2015-Q1,69289.8,33657,12984.9,134567.6,112513.3
LUX,2015-Q2,69810.8,34100.7,11817.6,135637.5,112583.7
LUX,2015-Q3,69613.6,34435.3,12314.4,132061,110774
LUX,2015-Q4,69723.7,34415.8,11502.9,133092.4,110890.4
LUX,2016-Q1,71858.7,34819.8,11647.3,138950.6,114372.6
LUX,2016-Q2,72975.8,35116.6,12186.1,140928.7,116327.4
LUX,2016-Q3,73549.4,34855.3,12931,140961.5,115186.9
LUX,2016-Q4,73949.6,35366,13016.7,142819.2,117511.9
LUX,2017-Q1,72905.2,35922.3,13987.4,136495.3,114136.7
LUX,2017-Q2,73678.4,36087.1,14402.4,138901.5,116199.4
LUX,2017-Q3,74541,36284.4,12187.8,142643,117418.5
LUX,2017-Q4,75098,36526.1,11918.2,144301.2,119112
LUX,2018-Q1,74992.6,37368.600000000006,12390.3,142611,118441
LUX,2018-Q2,74834.1,37374.3,12041.1,144357.1,119689.4
LUX,2018-Q3,75423.5,37573.8,11446.6,147135.1,121326.8
LUX,2018-Q4,75850.1,38069.4,12652.4,148156.9,123553.5
LUX,2019-Q1,76113.3,37837.100000000006,12876.9,151964.4,127446.3
LUX,2019-Q2,77347.5,38347.2,13475.6,153965.7,129323.4
LUX,2019-Q3,77741.3,38675.2,14377.8,156137.9,131305.7
LUX,2019-Q4,78206,39025.8,14317.4,155454.2,131016
LUX,2020-Q1,77692.3,38033,12649.6,155834.2,129779.3
LUX,2020-Q2,72419.9,35116.600000000006,11313.2,149621,124451.7
LUX,2020-Q3,78576.1,39072.8,15465.9,158104.9,133847
LUX,2020-Q4,79235.6,37968,13644.5,165549.5,138393.7
LUX,2021-Q1,81620,39338.8,15226.2,171349.3,144904.1
